query_accession	run_accession	sample_accession	fastq_url
ERS5298066	ERR4809076	SAMEA7541613	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/006/ERR4809076/ERR4809076_1.fastq.gz
ERS5298066	ERR4809076	SAMEA7541613	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/006/ERR4809076/ERR4809076_2.fastq.gz
ERS1987319	ERR2184500	SAMEA104362341	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/000/ERR2184500/ERR2184500_1.fastq.gz
ERS1987319	ERR2184500	SAMEA104362341	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/000/ERR2184500/ERR2184500_2.fastq.gz
ERS5281510	ERR4796579	SAMEA7525035	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/009/ERR4796579/ERR4796579_1.fastq.gz
ERS5281510	ERR4796579	SAMEA7525035	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/009/ERR4796579/ERR4796579_2.fastq.gz
ERS5319838	ERR4830765	SAMEA7563205	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4830765/ERR4830765_1.fastq.gz
ERS5319838	ERR4830765	SAMEA7563205	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4830765/ERR4830765_2.fastq.gz
ERS5303599	ERR4813439	SAMEA7546945	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4813439/ERR4813439_1.fastq.gz
ERS5303599	ERR4813439	SAMEA7546945	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4813439/ERR4813439_2.fastq.gz
ERS5300877	ERR4811159	SAMEA7544219	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4811159/ERR4811159_1.fastq.gz
ERS5300877	ERR4811159	SAMEA7544219	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4811159/ERR4811159_2.fastq.gz
ERS5281993	ERR4796977	SAMEA7525519	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/007/ERR4796977/ERR4796977_1.fastq.gz
ERS5281993	ERR4796977	SAMEA7525519	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/007/ERR4796977/ERR4796977_2.fastq.gz
ERS5300703	ERR4810985	SAMEA7544045	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4810985/ERR4810985_1.fastq.gz
ERS5300703	ERR4810985	SAMEA7544045	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4810985/ERR4810985_2.fastq.gz
ERS5282084	ERR4797068	SAMEA7525610	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4797068/ERR4797068_1.fastq.gz
ERS5282084	ERR4797068	SAMEA7525610	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4797068/ERR4797068_2.fastq.gz
ERS5319819	ERR4830746	SAMEA7563186	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4830746/ERR4830746_1.fastq.gz
ERS5319819	ERR4830746	SAMEA7563186	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4830746/ERR4830746_2.fastq.gz
ERS5298818	ERR4810791	SAMEA7542366	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4810791/ERR4810791_1.fastq.gz
ERS5298818	ERR4810791	SAMEA7542366	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4810791/ERR4810791_2.fastq.gz
ERS5283095	ERR4798068	SAMEA7526622	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4798068/ERR4798068_1.fastq.gz
ERS5283095	ERR4798068	SAMEA7526622	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4798068/ERR4798068_2.fastq.gz
ERS6402760	ERR8975063	SAMEA8718314	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/003/ERR8975063/ERR8975063_1.fastq.gz
ERS6402760	ERR8975063	SAMEA8718314	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/003/ERR8975063/ERR8975063_2.fastq.gz
ERS5320328	ERR4831255	SAMEA7563696	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4831255/ERR4831255_1.fastq.gz
ERS5320328	ERR4831255	SAMEA7563696	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4831255/ERR4831255_2.fastq.gz
ERS2394615	ERR2510299	SAMEA1101543	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/009/ERR2510299/ERR2510299_1.fastq.gz
ERS2394615	ERR2510299	SAMEA1101543	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/009/ERR2510299/ERR2510299_2.fastq.gz
ERS5282709	ERR4797683	SAMEA7526236	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4797683/ERR4797683_1.fastq.gz
ERS5282709	ERR4797683	SAMEA7526236	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4797683/ERR4797683_2.fastq.gz
ERS6403489	ERR8975920	SAMEA8719044	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/000/ERR8975920/ERR8975920_1.fastq.gz
ERS6403489	ERR8975920	SAMEA8719044	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/000/ERR8975920/ERR8975920_2.fastq.gz
ERS3372060	ERR3287845	SAMEA5570039	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/005/ERR3287845/ERR3287845_1.fastq.gz
ERS3372060	ERR3287845	SAMEA5570039	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/005/ERR3287845/ERR3287845_2.fastq.gz
ERS6422052	ERR5918141	SAMEA8742471	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5918141/ERR5918141_1.fastq.gz
ERS6422052	ERR5918141	SAMEA8742471	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5918141/ERR5918141_2.fastq.gz
ERS5320833	ERR4831886	SAMEA7564202	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4831886/ERR4831886_1.fastq.gz
ERS5320833	ERR4831886	SAMEA7564202	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4831886/ERR4831886_2.fastq.gz
ERS5320311	ERR4831238	SAMEA7563679	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4831238/ERR4831238_1.fastq.gz
ERS5320311	ERR4831238	SAMEA7563679	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4831238/ERR4831238_2.fastq.gz
ERS5298339	ERR4809349	SAMEA7541887	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/009/ERR4809349/ERR4809349_1.fastq.gz
ERS5298339	ERR4809349	SAMEA7541887	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/009/ERR4809349/ERR4809349_2.fastq.gz
ERS5319400	ERR4830327	SAMEA7562767	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4830327/ERR4830327_1.fastq.gz
ERS5319400	ERR4830327	SAMEA7562767	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4830327/ERR4830327_2.fastq.gz
ERS5320635	ERR4831647	SAMEA7564003	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4831647/ERR4831647_1.fastq.gz
ERS5320635	ERR4831647	SAMEA7564003	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4831647/ERR4831647_2.fastq.gz
ERS6420735	ERR5917667	SAMEA8741152	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917667/ERR5917667_1.fastq.gz
ERS6420735	ERR5917667	SAMEA8741152	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917667/ERR5917667_2.fastq.gz
ERS5318169	ERR4829096	SAMEA7561534	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/006/ERR4829096/ERR4829096_1.fastq.gz
ERS5318169	ERR4829096	SAMEA7561534	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/006/ERR4829096/ERR4829096_2.fastq.gz
ERS5312388	ERR4822324	SAMEA7555745	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/004/ERR4822324/ERR4822324_1.fastq.gz
ERS5312388	ERR4822324	SAMEA7555745	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/004/ERR4822324/ERR4822324_2.fastq.gz
ERS5312471	ERR4822407	SAMEA7555828	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/007/ERR4822407/ERR4822407_1.fastq.gz
ERS5312471	ERR4822407	SAMEA7555828	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/007/ERR4822407/ERR4822407_2.fastq.gz
ERS6403467	ERR8975898	SAMEA8719022	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/008/ERR8975898/ERR8975898_1.fastq.gz
ERS6403467	ERR8975898	SAMEA8719022	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/008/ERR8975898/ERR8975898_2.fastq.gz
ERS5283401	ERR4798371	SAMEA7526929	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/001/ERR4798371/ERR4798371_1.fastq.gz
ERS5283401	ERR4798371	SAMEA7526929	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/001/ERR4798371/ERR4798371_2.fastq.gz
ERS5283024	ERR4797998	SAMEA7526551	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4797998/ERR4797998_1.fastq.gz
ERS5283024	ERR4797998	SAMEA7526551	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4797998/ERR4797998_2.fastq.gz
ERS5300648	ERR4810930	SAMEA7543990	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4810930/ERR4810930_1.fastq.gz
ERS5300648	ERR4810930	SAMEA7543990	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4810930/ERR4810930_2.fastq.gz
ERS6420820	ERR5917752	SAMEA8741237	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917752/ERR5917752_1.fastq.gz
ERS6420820	ERR5917752	SAMEA8741237	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917752/ERR5917752_2.fastq.gz
ERS2394773	ERR2510457	SAMEA1101755	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/007/ERR2510457/ERR2510457_1.fastq.gz
ERS2394773	ERR2510457	SAMEA1101755	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/007/ERR2510457/ERR2510457_2.fastq.gz
ERS2395149	ERR2510833	SAMEA1103107	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/003/ERR2510833/ERR2510833_1.fastq.gz
ERS2395149	ERR2510833	SAMEA1103107	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/003/ERR2510833/ERR2510833_2.fastq.gz
ERS5320869	ERR4831922	SAMEA7564238	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4831922/ERR4831922_1.fastq.gz
ERS5320869	ERR4831922	SAMEA7564238	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4831922/ERR4831922_2.fastq.gz
ERS2394830	ERR2510514	SAMEA1101837	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/004/ERR2510514/ERR2510514_1.fastq.gz
ERS2394830	ERR2510514	SAMEA1101837	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/004/ERR2510514/ERR2510514_2.fastq.gz
ERS3371851	ERR3287636	SAMEA5569829	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/006/ERR3287636/ERR3287636_1.fastq.gz
ERS3371851	ERR3287636	SAMEA5569829	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/006/ERR3287636/ERR3287636_2.fastq.gz
ERS5282050	ERR4797034	SAMEA7525576	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/004/ERR4797034/ERR4797034_1.fastq.gz
ERS5282050	ERR4797034	SAMEA7525576	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/004/ERR4797034/ERR4797034_2.fastq.gz
ERS6422023	ERR5918112	SAMEA8742442	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5918112/ERR5918112_1.fastq.gz
ERS6422023	ERR5918112	SAMEA8742442	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5918112/ERR5918112_2.fastq.gz
ERS5303635	ERR4813475	SAMEA7546981	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4813475/ERR4813475_1.fastq.gz
ERS5303635	ERR4813475	SAMEA7546981	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4813475/ERR4813475_2.fastq.gz
ERS5320821	ERR4831874	SAMEA7564190	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4831874/ERR4831874_1.fastq.gz
ERS5320821	ERR4831874	SAMEA7564190	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4831874/ERR4831874_2.fastq.gz
ERS3371731	ERR3287516	SAMEA5569709	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/006/ERR3287516/ERR3287516_1.fastq.gz
ERS3371731	ERR3287516	SAMEA5569709	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/006/ERR3287516/ERR3287516_2.fastq.gz
ERS5298509	ERR4810482	SAMEA7542057	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4810482/ERR4810482_1.fastq.gz
ERS5298509	ERR4810482	SAMEA7542057	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4810482/ERR4810482_2.fastq.gz
ERS6403454	ERR8975885	SAMEA8719009	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/005/ERR8975885/ERR8975885_1.fastq.gz
ERS6403454	ERR8975885	SAMEA8719009	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/005/ERR8975885/ERR8975885_2.fastq.gz
ERS5300651	ERR4810933	SAMEA7543993	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4810933/ERR4810933_1.fastq.gz
ERS5300651	ERR4810933	SAMEA7543993	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4810933/ERR4810933_2.fastq.gz
ERS5301020	ERR4811302	SAMEA7544362	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4811302/ERR4811302_1.fastq.gz
ERS5301020	ERR4811302	SAMEA7544362	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4811302/ERR4811302_2.fastq.gz
ERS6421496	ERR8699105	SAMEA8741914	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/005/ERR8699105/ERR8699105_1.fastq.gz
ERS6421496	ERR8699105	SAMEA8741914	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/005/ERR8699105/ERR8699105_2.fastq.gz
ERS5298183	ERR4809193	SAMEA7541731	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/003/ERR4809193/ERR4809193_1.fastq.gz
ERS5298183	ERR4809193	SAMEA7541731	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/003/ERR4809193/ERR4809193_2.fastq.gz
ERS2394844	ERR2510528	SAMEA1101886	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/008/ERR2510528/ERR2510528_1.fastq.gz
ERS2394844	ERR2510528	SAMEA1101886	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/008/ERR2510528/ERR2510528_2.fastq.gz
ERS5302403	ERR4812243	SAMEA7545747	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4812243/ERR4812243_1.fastq.gz
ERS5302403	ERR4812243	SAMEA7545747	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4812243/ERR4812243_2.fastq.gz
ERS6403091	ERR8975518	SAMEA8718646	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/008/ERR8975518/ERR8975518_1.fastq.gz
ERS6403091	ERR8975518	SAMEA8718646	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/008/ERR8975518/ERR8975518_2.fastq.gz
ERS5319912	ERR4830839	SAMEA7563279	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4830839/ERR4830839_1.fastq.gz
ERS5319912	ERR4830839	SAMEA7563279	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4830839/ERR4830839_2.fastq.gz
ERS5282516	ERR4797492	SAMEA7526043	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/002/ERR4797492/ERR4797492_1.fastq.gz
ERS5282516	ERR4797492	SAMEA7526043	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/002/ERR4797492/ERR4797492_2.fastq.gz
ERS3371648	ERR3287433	SAMEA5569626	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/003/ERR3287433/ERR3287433_1.fastq.gz
ERS3371648	ERR3287433	SAMEA5569626	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/003/ERR3287433/ERR3287433_2.fastq.gz
ERS5303224	ERR4813064	SAMEA7546569	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4813064/ERR4813064_1.fastq.gz
ERS5303224	ERR4813064	SAMEA7546569	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4813064/ERR4813064_2.fastq.gz
ERS6403334	ERR8975763	SAMEA8718889	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/003/ERR8975763/ERR8975763_1.fastq.gz
ERS6403334	ERR8975763	SAMEA8718889	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/003/ERR8975763/ERR8975763_2.fastq.gz
ERS5318479	ERR4829406	SAMEA7561844	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/006/ERR4829406/ERR4829406_1.fastq.gz
ERS5318479	ERR4829406	SAMEA7561844	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/006/ERR4829406/ERR4829406_2.fastq.gz
ERS5301037	ERR4811319	SAMEA7544379	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4811319/ERR4811319_1.fastq.gz
ERS5301037	ERR4811319	SAMEA7544379	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4811319/ERR4811319_2.fastq.gz
ERS2394633	ERR2510317	SAMEA1101587	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/007/ERR2510317/ERR2510317_1.fastq.gz
ERS2394633	ERR2510317	SAMEA1101587	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/007/ERR2510317/ERR2510317_2.fastq.gz
ERS6403663	ERR8976096	SAMEA8719219	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/006/ERR8976096/ERR8976096_1.fastq.gz
ERS6403663	ERR8976096	SAMEA8719219	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/006/ERR8976096/ERR8976096_2.fastq.gz
ERS5303596	ERR4813436	SAMEA7546942	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4813436/ERR4813436_1.fastq.gz
ERS5303596	ERR4813436	SAMEA7546942	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4813436/ERR4813436_2.fastq.gz
ERS5298065	ERR4809075	SAMEA7541612	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/005/ERR4809075/ERR4809075_1.fastq.gz
ERS5298065	ERR4809075	SAMEA7541612	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/005/ERR4809075/ERR4809075_2.fastq.gz
ERS5318141	ERR4829068	SAMEA7561506	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/008/ERR4829068/ERR4829068_1.fastq.gz
ERS5318141	ERR4829068	SAMEA7561506	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/008/ERR4829068/ERR4829068_2.fastq.gz
ERS5303043	ERR4812883	SAMEA7546388	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4812883/ERR4812883_1.fastq.gz
ERS5303043	ERR4812883	SAMEA7546388	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4812883/ERR4812883_2.fastq.gz
ERS3371739	ERR3287524	SAMEA5569717	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/004/ERR3287524/ERR3287524_1.fastq.gz
ERS3371739	ERR3287524	SAMEA5569717	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/004/ERR3287524/ERR3287524_2.fastq.gz
ERS2394802	ERR2510486	SAMEA1101788	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/006/ERR2510486/ERR2510486_1.fastq.gz
ERS2394802	ERR2510486	SAMEA1101788	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/006/ERR2510486/ERR2510486_2.fastq.gz
ERS5319116	ERR4830043	SAMEA7562482	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4830043/ERR4830043_1.fastq.gz
ERS5319116	ERR4830043	SAMEA7562482	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4830043/ERR4830043_2.fastq.gz
ERS5281516	ERR4796585	SAMEA7525041	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/005/ERR4796585/ERR4796585_1.fastq.gz
ERS5281516	ERR4796585	SAMEA7525041	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/005/ERR4796585/ERR4796585_2.fastq.gz
ERS5298331	ERR4809341	SAMEA7541879	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/001/ERR4809341/ERR4809341_1.fastq.gz
ERS5298331	ERR4809341	SAMEA7541879	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/001/ERR4809341/ERR4809341_2.fastq.gz
ERS5319891	ERR4830818	SAMEA7563258	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4830818/ERR4830818_1.fastq.gz
ERS5319891	ERR4830818	SAMEA7563258	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4830818/ERR4830818_2.fastq.gz
ERS5282659	ERR4797634	SAMEA7526186	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/004/ERR4797634/ERR4797634_1.fastq.gz
ERS5282659	ERR4797634	SAMEA7526186	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/004/ERR4797634/ERR4797634_2.fastq.gz
ERS1987125	ERR2184306	SAMEA104362147	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/006/ERR2184306/ERR2184306_1.fastq.gz
ERS1987125	ERR2184306	SAMEA104362147	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/006/ERR2184306/ERR2184306_2.fastq.gz
ERS5281676	ERR4796745	SAMEA7525202	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/005/ERR4796745/ERR4796745_1.fastq.gz
ERS5281676	ERR4796745	SAMEA7525202	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/005/ERR4796745/ERR4796745_2.fastq.gz
ERS1987031	ERR2184212	SAMEA104362053	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/002/ERR2184212/ERR2184212_1.fastq.gz
ERS1987031	ERR2184212	SAMEA104362053	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/002/ERR2184212/ERR2184212_2.fastq.gz
ERS5281234	ERR4796303	SAMEA7524759	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4796303/ERR4796303_1.fastq.gz
ERS5281234	ERR4796303	SAMEA7524759	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4796303/ERR4796303_2.fastq.gz
ERS5320345	ERR4831272	SAMEA7563713	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4831272/ERR4831272_1.fastq.gz
ERS5320345	ERR4831272	SAMEA7563713	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4831272/ERR4831272_2.fastq.gz
ERS3372059	ERR3287844	SAMEA5570038	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/004/ERR3287844/ERR3287844_1.fastq.gz
ERS3372059	ERR3287844	SAMEA5570038	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/004/ERR3287844/ERR3287844_2.fastq.gz
ERS5297881	ERR4808891	SAMEA7541428	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/001/ERR4808891/ERR4808891_1.fastq.gz
ERS5297881	ERR4808891	SAMEA7541428	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/001/ERR4808891/ERR4808891_2.fastq.gz
ERS5320072	ERR4830999	SAMEA7563440	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4830999/ERR4830999_1.fastq.gz
ERS5320072	ERR4830999	SAMEA7563440	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4830999/ERR4830999_2.fastq.gz
ERS5317444	ERR4828371	SAMEA7560808	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/001/ERR4828371/ERR4828371_1.fastq.gz
ERS5317444	ERR4828371	SAMEA7560808	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/001/ERR4828371/ERR4828371_2.fastq.gz
ERS6403631	ERR8976064	SAMEA8719187	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/004/ERR8976064/ERR8976064_1.fastq.gz
ERS6403631	ERR8976064	SAMEA8719187	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/004/ERR8976064/ERR8976064_2.fastq.gz
ERS5319807	ERR4830734	SAMEA7563174	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4830734/ERR4830734_1.fastq.gz
ERS5319807	ERR4830734	SAMEA7563174	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4830734/ERR4830734_2.fastq.gz
ERS5319670	ERR4830597	SAMEA7563037	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4830597/ERR4830597_1.fastq.gz
ERS5319670	ERR4830597	SAMEA7563037	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4830597/ERR4830597_2.fastq.gz
ERS2394795	ERR2510479	SAMEA1101780	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/009/ERR2510479/ERR2510479_1.fastq.gz
ERS2394795	ERR2510479	SAMEA1101780	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/009/ERR2510479/ERR2510479_2.fastq.gz
ERS5312365	ERR4822301	SAMEA7555722	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/001/ERR4822301/ERR4822301_1.fastq.gz
ERS5312365	ERR4822301	SAMEA7555722	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/001/ERR4822301/ERR4822301_2.fastq.gz
ERS5297847	ERR4808857	SAMEA7541394	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/007/ERR4808857/ERR4808857_1.fastq.gz
ERS5297847	ERR4808857	SAMEA7541394	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/007/ERR4808857/ERR4808857_2.fastq.gz
